quality	clickbait	title	url	data
			http://www.pomponik.pl/plotki/news-kozuchowska-nie-spotka-sie-z-ksiezna-kate-nie-dostalam-zapro,nId,2411200	{'tags': ['William', 'Kate', 'wizytą', 'Polski', 'gwiazd', 'polityków', 'Małgorzata Kożuchowska', 'Andrzej Duda'], 'title': 'Kożuchowska nie spotka się z księżną Kate! "Nie dostałam zaproszenia"', 'timestamp': '29 czerwca 2017'}
			https://gwiazdy.wp.pl/malgorzata-kozuchowska-jednak-nie-spotka-sie-z-ksiezna-kate-6124602058241665a	{'tags': ['Małgorzata Kożuchowska', 'księcia Williama', 'księżnej Kate', 'prezydenta', 'William', 'Kate', 'wizytą'], 'timestamp': '29 czerwca 2017', 'title': 'Kożuchowska nie spotka się z księżną Kate! "Nie dostałam zaproszenia"'}
5	1	zastrzelił krokodyla	http://www.rp.pl/Spoleczenstwo/180219459-Zastrzelil-stuletnia-legende-Australii-10-tys-dolarow-kary.html	{'tags': ['Rockhampton', 'dolarów', 'Australii', 'przestępstwem', 'australijski', 'farmer', 'Luke Stephen Orchard', 'krokodyl'], 'timestamp': '16.02.2018', 'title': 'Zastrzelił stuletnią legendę Australii. 10 tys. dolarów kary', 'source': 'abc.net.au'}
			https://www.wprost.pl/swiat/10105242/farmer-zastrzelil-kultowego-krokodyla-gad-mial-pozerac-jego-krowy.html	{'tags': ['Rockhampton', 'Australii', 'Mężczyzna', 'Farmer', 'krokodyla', 'metrowego', 'Luke Stephen Orchard', 'przestępstwem', 'zabicie', 'strzelił'], 'title': 'Farmer zastrzelił „kultowego” krokodyla. Gad miał pożerać jego krowy', 'timestamp': '2018-02-18', 'author': 'abc.net.au', 'source': 'mypolice.qld.gov.au'}
1	1	godlewskie odwoluja koncert	http://party.pl/newsy/siostry-godlewskie-odwoluja-koncerty-powod-co-z-kupionymi-biletami-113502-r1/	{'tags': ['Godlewskie', 'jechać', 'trasę koncertową', 'Monika', 'Esmeralda', 'Małgorzata', 'Białymstoku', 'Łodzi', 'Częstochowie', 'Warszawie', 'koncerty', 'Bielsku-Białej', 'koncert'], 'title': 'Siostry Godlewskie odwołują swoje koncerty. Z jakiego powodu? Co z kupionymi biletami?', 'author': 'JOANNA RUTKOWSKA', 'timestamp': '17.02.2018'}
			http://www.se.pl/wiadomosci/gwiazdy/siostry-godlewskie-odwoluja-trase-koncertowa-co-z-kupionymi-biletami_1037150.html	{'tags': ['Godlewskie', 'muzyczne', 'odkrycie', 'ubiegłego', 'trasę koncertową', 'Częstochowie', 'Warszawie', 'Białymstoku', 'Łodzi', 'koncerty', 'bilety', 'Monika Esmeralda Godlewskie', 'fanów', 'ODWOŁANE'], 'title': 'Siostry Godlewskie odwołują trasę koncertową! Co z kupionymi biletami?', 'timestamp': '16.02.2018', 'author': 'MWK'}
			https://www.kozaczek.pl/plotka/godlewskie-odwoluja-koncerty-83303	{'tags': ['Małgorzata', 'Esmeralda Godlewskie', 'odwołane', 'koncertów', 'wokalne', 'talenty', 'Białymstoku', 'Warszawie', 'Częstochowie', 'Łodzi', 'Godlewskie'], 'title': 'Godlewskie odwołują koncerty! Powód jest BARDZO dziwny', 'author': 'mati93', 'timestamp': '17-02-18'}
3	1	wódka wycofana ze sklepów	http://wiadomosci.radiozet.pl/Blisko-Ludzi/Wodka-Luksusowa-wycofana-ze-sklepow	{'tags': ['Konsumenci', 'Luksusowa', 'Firma Wyborowa S.A.', 'partii', 'alkoholu', 'rynku', 'reklamacyjne', 'konsumentów', 'butelek', 'marki', 'wycofaniu'], 'title': 'Partia znanej wódki wycofana ze sklepów. Powód? Nieprzyjemny zapach', 'timestamp': '17.02.2018', 'source': 'RadioZET.pl/Wyborowa SA/DG'}
			http://wiadomosci.gazeta.pl/wiadomosci/7,114883,23038148,z-polek-sklepowych-zniknie-popularna-wodka-klienci-skarza-sie.html	{'tags': ['Klienci', 'sklepów', 'butelek', 'wódki', 'Luksusowa', 'wódkę', 'radio ZET.', 'skarżyli'], 'title': 'Ze sklepów zniknie część butelek popularnej wódki. Klienci skarżą się na "podejrzany zapach"', 'author': 'lulu', 'timestamp': '18.02.2018'}
			https://www.wprost.pl/gospodarka/10105275/popularna-wodka-wycofana-ze-sklepow-klienci-skarzyli-sie-na-nieprzyjemny-zapach.html	{'tags': ['Luksusowa', 'wódki', 'Firma Wyborowa S.A', 'pojemności', 'wycofaniu', 'sprzedaży', 'Klienci', 'zakupionego', 'produktu', 'Producent', 'zidentyfikowanej', 'niespożywanie'], 'title': 'Partia popularnej wódki wycofana ze sklepów. Firma wydała oświadczenie', 'timestamp': '2018-02-18', 'source': 'Wprost.pl / wyborowa-pernod-ricard.com'}
			http://www.chojna24.pl/2018/02/znana-wodka-wycofana-ze-sklepow.html	{'tags': ['Producent', 'wycofuje', 'partię', 'wódki', 'sklepów', 'konsumentów', 'Firma Wyborowa S.A.', 'butelkach', 'sprzedaży', 'partii'], 'title': 'Producent wycofuje partię znanej wódki ze sklepów', 'author': 'Redakcja', 'timestamp': 'lutego 18, 2018'}
			https://www.planeta.fm/Czarna-dziura/partia-wodki-wycofana-ze-sprzedazy-ma-podejrzany-zapach	{'tags': ['służby', 'wódka', 'wycofana', 'sklepów', 'Producent', 'Luksusową', 'Wyborowa S.A', 'Zarząd', 'wycofanie', 'partii', 'alkoholu', 'rynku'], 'title': 'Znana wódka wycofana ze sklepów. Producent prosi, by jej nie pić', 'timestamp': '15.02.2018'}
			http://www.polsatnews.pl/wiadomosc/2018-02-18/partia-wodki-wycofana-ze-sklepow-klienci-skarzyli-sie-na-zapach/	{'tags': ['Radio ZET', 'wycofana', 'sklepów', 'wódki', 'Partia', 'zapach', 'Działu Obsługi Klienta', 'reklamacyjnych', 'zgłoszeń', 'niespożywanie'], 'source': 'polsatnews.pl, Radio ZET', 'title': 'Partia wódki wycofana ze sklepów. Klienci mieli skarżyć się na zapach', 'author': 'prz/', 'timestamp': '2018-02-18'}
			http://www.dziennikwschodni.pl/kraj-swiat/popularna-wodka-czesciowo-wycofana-ze-sklepow-przez-zapach,n,1000213736.html	{'tags': ['Luksusowa', 'reklamacjach', 'producent', 'wódka', 'wycofana', 'sklepów', 'zapach', 'Facebooku', 'procedury', 'reklamacyjne'], 'title': 'Popularna wódka częściowo wycofana ze sklepów. Przez zapach', 'timestamp': '18 lutego 2018,'}
5	3	trzęsienie zmieni walia	https://naszdziennik.pl/polska/194585,trzesienie-ziemi-w-poludniowej-walii.html	{'tags': ['Trzęsienie ziemi', 'magnitudzie', 'południowo', 'zachodnią', 'Anglię', 'BGS', 'geologiczne', 'służby', 'brytyjskie'], 'title': 'Trzęsienie ziemi w południowej Walii', 'timestamp': '17 lutego 2018', 'source': 'RP, PAP'}
			https://wiadomosci.onet.pl/swiat/w-brytania-trzesienie-ziemi-w-poludniowej-walii/qn8r0f6	{'tags': ['W. Brytania', 'Walii', 'trzęsienie ziemi', 'południowej', 'Trzęsienie ziemi', 'magnitudzie', 'południową', 'Walię', 'Anglię', 'brytyjskie', 'geologiczne', 'BGS', 'ofiarach', 'zniszczeniach'], 'title': 'W. Brytania: trzęsienie ziemi w południowej Walii', 'timestamp': '17 lut', 'source': 'PAP'}
			http://niezalezna.pl/217335-najsilniejsze-od-lat-trzesienie-ziemi-w-wielkiej-brytanii	{'tags': ['Trzęsienie ziemi', 'magnitudzie', 'Walię', 'Anglię', 'południowo-zachodnią', 'BGS', 'geologiczne', 'brytyjskie', 'służby', 'zniszczeniach'], 'title': 'Najsilniejsze od lat trzęsienie ziemi w Wielkiej Brytanii', 'timestamp': '17.02.2018,', 'author': 'redakcja', 'source': 'PAP, niezalezna.pl'}
			http://www.polsatnews.pl/wiadomosc/2018-02-17/trzesienie-ziemi-w-poludniowej-walii-wiele-zgloszen-na-policje-a-internauci-zartuja/	{'tags': ['wstrząsów', 'Sejsmografy', 'Anglii', 'magnitudzie', 'Walii', 'Eksperci', 'Cardiff', 'Poole', 'trzęsienie'], 'title': 'Trzęsienie ziemi w południowej Walii. Wiele zgłoszeń na policję, a internauci żartują', 'timestamp': '2018-02-17', 'author': 'bas/hlk/', 'source': 'BBC News, polsatnews.pl'}
			http://fakty.interia.pl/swiat/news-w-brytania-trzesienie-ziemi-w-poludniowej-walii,nId,2546388	{'tags': ['magnitudzie', 'Trzęsienie ziemi', 'południową', 'Walię', 'Anglię', 'geologiczne', 'BGS', 'ofiarach', 'zniszczeniach', 'wstrząsy', 'Kanałem Bristolskim', 'Swansea'], 'title': 'W. Brytania: Trzęsienie ziemi w południowej Walii', 'timestamp': '17 lutego', 'source': 'pap'}
			https://tvnmeteo.tvn24.pl/informacje-pogoda/swiat,27/trzesienie-ziemi-w-wielkiej-brytanii-najwieksze-w-tym-rejonie-od-ponad-stu-lat,252948,1,0.html	{'tags': ['Trzęsienie ziemi', 'Wielkiej Brytanii', 'rejonie', 'BGS', 'Brytyjska Służba Geologiczna', 'Wielką Brytanię', 'magnitudzie', 'ziemia'], 'title': 'Trzęsienie ziemi w Wielkiej Brytanii.', 'timestamp': '17-02-2018 17:21', 'author': '//aw', 'source': 'USGS, BGS, Reuters, Independent'}
5	5	śmierć kwiatkowice	https://lubuskie.onet.pl/lubuskie-trzech-mezczyzn-zmarlo-w-jednym-z-domow-w-kwiatkowicach/hntvxkh	{'tags': ['Policja', 'śmierci', 'Kwiatkowice', 'Lubuskie', 'Gorzowa Wlkp.', 'Grzegorz Jaroszewicz', 'Komendy Miejskiej Państwowej Straży Pożarnej', 'Gorzowie Wlkp', 'Bartłomiej Mądry', 'policjanci', 'Gorzowie Wlkp.'], 'title': 'Lubuskie: trzech mężczyzn zmarło w jednym z domów w Kwiatkowicach', 'timestamp': '17 lut,', 'source': 'PAP'}
			https://www.tvn24.pl/poznan,43/smierc-trzech-osob-pod-gorzowem-wlkp-lezeli-nieprzytomni-w-domu,815957.html	{'tags': ['nieprzytomne', 'Gorzowem Wielkopolskim', 'Kwiatkowicach', 'Lekarz', 'śmierć', 'straży pożarnej'], 'title': 'Cztery nieprzytomne osoby w domu, trzech nie udało się uratować', 'timestamp': '17 lutego 2018', 'author': 'FC/gp', 'source': 'TVN 24 Poznań'}
			http://www.rp.pl/Sadownictwo/302179944-Trzy-ciala-pod-Gorzowem.html	{'tags': ['przesłuchać', 'Mundurowi', 'Policja', 'psychoaktywne', 'Gazety Lubuskiej', 'Bartłomiej Mądry.', 'gazów', 'szpitala', 'Kwiatkowicach', 'trzech', 'śmierci', 'mężczyzn'], 'source': 'rp.pl', 'title': 'Trzy ciała pod Gorzowem', 'author': 'blik', 'timestamp': '17.02.2018'}
5	4	marihuana	http://niezalezna.pl/217351-akcja-cbsp-zlikwidowano-trzy-plantacje-marihuany	{'tags': ['Adam Kszczot', 'RKS Łódź', 'Srebro', 'Amerykanin', 'Drew Windle', 'Hiszpan Saul Ordonez', 'Birmingham', 'Opocznie', 'Sopocie', 'Europy', 'Paryżu'], 'title': 'Złoty medal dla Polaka', 'timestamp': '18.02.2018', 'author': 'redakcja', 'source': 'PAP, niezalezna.pl'}
			https://www.wprost.pl/kraj/10105274/ostra-amunicja-bron-palna-i-trzy-plantacje-konopi-spektakularna-akcja-cbsp.html	{'tags': ['Policjanci', 'CBŚP', 'Łodzi', 'plantacje', 'konopi', 'krzewów', 'kujawsko-pomorskim', 'śląskim', 'łódzkim', 'marihuanę', 'krzaków', 'indyjskich', 'amunicji'], 'title': 'Ostra amunicja, broń palna i trzy plantacje konopi. Spektakularna akcja CBŚP', 'timestamp': '2018-02-18', 'source': 'Wprost.pl / cbsp.policja.pl'}
			http://telewizjarepublika.pl/plantacje-konopi-bron-i-amunicja-cbsp-zlikwidowalo-przestepczy-proceder,60828.html	{'tags': ['Policjanci CBŚP', 'Łodzi', 'plantacje', 'konopi', 'krzewów', 'narkotyków', 'CBŚP', 'Zarządu', 'łódzkiego'], 'title': 'Plantacje konopi, broń i amunicja – CBŚP zlikwidowało przestępczy proceder', 'author': 'PR', 'timestamp': '18 lutego 2018', 'source': 'policja'}
			https://wiadomosci.wp.pl/policja-rozbila-grupe-przestepcza-znalezli-trzy-plantacje-konopi-6221578154690689a	{'tags': ['konopi', 'przestępczą', 'rozbiła', 'plantacje', 'CBŚP', 'Funkcjonariusze', 'konopi indyjskich', 'palną', 'amunicję', 'krzewów', 'Łodzi', 'łódzkiego', 'śląskiego', 'marihuanę'], 'title': 'Policja rozbiła grupę przestępczą. Znaleźli trzy plantacje konopi', 'author': 'PIOTR BAREJKA', 'timestamp': '18-02-2018'}
			https://www.tvp.info/36056375/funkcjonariusze-przerwali-zniwa-na-plantacjach-konopi	{'tags': ['marihuany', 'plantacje', 'CBŚP', 'Łodzi', 'krzewów', 'posesji', 'Śląsku', 'amunicji', 'Broń', 'odstraszania', 'konkurentów', 'plantacji'], 'title': 'Funkcjonariusze przerwali żniwa na plantacjach konopi', 'author': 'DARTH, to', 'timestamp': '17.02.2018', 'source': 'TVP.INFO'}
5	4	przedszkkole - afera	https://trojmiasto.onet.pl/dyrektorka-przedszkola-wyrzucila-trojke-dzieci-ich-rodzice-dzielili-sie-uwagami-w/sr1hdfs	{'tags': ['Dyrektorka', 'przedszkola', 'wyrzuciła', 'internecie', 'rodzice', 'gdyńskich', 'przedszkoli', 'Właścicielka', 'Facebooku', 'trójmiejska', 'Gazeta Wyborcza', 'dzieci'], 'title': 'Dyrektorka przedszkola wyrzuciła trójkę dzieci. Ich rodzice dzielili się uwagami w internecie', 'timestamp': '18 lut'}
			http://trojmiasto.wyborcza.pl/trojmiasto/7,35612,23031902,dyrektorka-przedszkola-nie-chce-u-siebie-problemowych-rodzicow.html	{'tags': ['Zuzia', 'Właścicielka', 'placówki', 'rodzicami', 'przedszkola', 'wyrzuca', 'Niepublicznego Przedszkola Montessori', 'gdynia'], 'title': 'Dyrektorka przedszkola wyrzuca trójkę dzieci. Bo ich rodzice wymieniali się uwagami na portalu', 'author': 'Anna Dobiegała', 'timestamp': '18 lutego 2018'}
			https://www.tvn24.pl/lodz,69/przedszkolaki-wyrzucone-z-przedszkola-przez-klotnie-doroslych,770846.html	{'tags': ['Pięcioletni Marcel,', 'Klaudia', 'Amelia', 'Antosia', 'konflikt', 'przedszkola', 'Wiączyńskiej', 'Łodzi', 'Marii Montessori', 'wyrzucone', 'Anita Truszkiewicz'], 'title': 'Przedszkolaki wyrzucone z publicznego przedszkola. Przez spór dorosłych', 'source': 'TVN24 Łódź', 'author': 'bż/kv', 'timestamp': '08 września 2017,'}
			https://wiadomosci.wp.pl/dyrektorka-przedszkola-wypisala-dzieci-powod-rodzice-komentowali-placowke-na-facebooku-6221570183825537a	{'tags': ['Facebooku', 'przedszkola', 'Dyrektorka', 'wypisała', 'placówkę', 'niepublicznych', 'Gdyni', 'przedszkoli', 'Właścicielka', 'Zuzia', 'Zosia', 'Niepublicznego Przedszkola Montessori', 'Danuta Uljasz'], 'title': 'Dyrektorka przedszkola wypisała dzieci. Powód? Rodzice komentowali placówkę na Facebooku', 'timestamp': 'trojmiasto.wyborcza.pl', 'timestamp': '18-02-2018', 'author': 'Klaudia Stabach'}
2	5	nie dzialaly swiatla	https://tvnwarszawa.tvn24.pl/ulice,news,nie-dzialaly-swiatla-przy-gus-ie,252820.html	{'tags': ['Lecha Kaczyńskiego', 'Wawelskiej', 'Lech Marcinczak', 'światła', 'GUS', 'utrudnienia', 'skrzyżowaniu', 'alei Niepodległości', 'kolizja', 'świateł', 'wyłączenie', 'Zarządu Dróg Miejskich.'], 'title': 'Nie działały światła przy GUS-ie', 'timestamp': '15.02.2018', 'source': 'bb/b'}
